ProgressVariable,EnthalpyTot,MixtureFraction,Temperature,MolarWeightMix,DiffusionCoefficient,Conductivity,ViscosityDyn,Cp,Beta_ProgVar,Beta_Enth_Thermal,Beta_Enth,Beta_MixFrac,ProdRateTot_PV,Heat_Release,FlameletID
0.0068704417034266664,-81243.44644577667,0.01637205117724971,1547.4314375506008,25.833116866996455,0.0004158427671996122,0.12246453788035319,5.6107349529664465e-05,1447.5506481570653,0.0032947512743596074,1291.606188230298,-799177.6513241449,-0.004085696466600084,29.342771706515986,1576973568.3739042,8.0
0.009524989405331183,24964.486729870056,0.017096953063163906,1844.49345794025,26.092902191866045,0.0005399416215957757,0.1394689724846085,6.307796385149007e-05,1498.3149069344558,0.00633939719749413,1360.3118523261974,-1081941.900894528,-0.0056958529887661934,0.0015507951177663572,355863.08926889393,6.0
-0.0068211207354891955,47160.69968443778,0.012671304358983271,1068.182967761659,25.659700239641968,0.00024013465900639516,0.09330697581120322,4.391484005518779e-05,1327.3101650960598,-0.013651870155815312,1060.4546936110467,-298569.63751234545,0.0048583554751988394,82.58990904687762,4833600117.863337,11.0
-0.02076998171415995,51060.29498145257,0.010734763524737696,388.10207795509405,25.267793033170264,4.827217224292217e-05,0.044629204272049444,2.2376674328055994e-05,1165.2532337759358,-0.032352435074604065,756.5381907794163,4051.0357757824254,0.016274203827864965,0.0,388118.3699574069,2.0
-0.021408513988130175,64837.40037761285,0.012727111720503444,453.02506723858113,24.74585057420632,6.530712570656751e-05,0.05220363657550931,2.487997362948377e-05,1200.8350506360202,-0.03591041154830812,724.4288363507233,628.8405842472201,0.021024338840087513,1.422692153612374,216449576.80610484,11.0
0.005629775290799567,3953.745495597324,0.014197024708290935,1601.2003890384742,26.481222887312047,0.00041955381869317974,0.12030890992969637,5.7431342967311905e-05,1422.7722880105546,0.0039723527023091815,1315.0273522792106,-899088.8631405483,-0.006998964897208025,0.49149514623529245,79242581.94741516,5.0
0.007907837429545884,-53905.67685964679,0.01672564848224735,1633.9375286377551,25.884601501866058,0.0004511988802724218,0.12757519784301233,5.820134517970649e-05,1464.5720319882942,0.004430515318038153,1314.8748875994315,-885556.1646729707,-0.004654583880202129,7.52580305696135,837893455.8150883,8.0
-0.010747400913846785,-35731.437097666174,0.009249531478952973,772.4228709253822,26.284640159922667,0.000135581259277363,0.0682930081974813,3.5503110666337424e-05,1214.6664243564367,-0.015625752991848887,988.3844086947134,-249174.48938647253,0.0026374349986746414,8.373114130961042,913133027.57665,0.0
0.00785878449627009,-3300.1615637874934,0.016782015966134992,1655.584525735135,25.84530354194992,0.0004629096407688273,0.12936079334563647,5.8743127542958e-05,1468.9054873120633,0.004311299855879652,1315.5152361459284,-859505.9330005319,-0.004503355439140215,7.418018742230726,920073543.4980975,10.0
0.008118401814781935,-18821.767988379524,0.016822544253541818,1671.8431204412518,25.888682937097204,0.00046821087386588286,0.13001244950495047,5.9117132141950976e-05,1471.4555460164154,0.004630346388598885,1321.5020541542267,-900355.3926442312,-0.00472499844859451,4.801875870767078,687697547.2712606,6.0
-0.022508097941592215,40836.40675181211,0.01210688776638859,342.60107868371733,24.8484747292442,4.0434362842784606e-05,0.04208142002308245,2.046144353843879e-05,1177.4606778060286,-0.03661844212343625,709.7373159708492,13731.937746989648,0.020801055474856854,0.0,8915.2017278027,3.0
0.0026809094702661854,-42143.481073078714,0.015078407810251685,1378.595580423005,25.750786086927985,0.00035168103799080496,0.11265343804215484,5.1942362294181877e-05,1407.2160766299598,-0.0016418040953056641,1219.1953259624293,-581606.3907199552,-0.0015712901874013236,114.60868468196493,3668526149.0721927,11.0
